,merchant_id,Cluster_k22_GMM_AIC_BIC
49712,M_ID_a260159683,15
49713,M_ID_a2615643bc,15
49714,M_ID_a2618536ca,0
49715,M_ID_a263973c99,2
49716,M_ID_a265ebee87,19
49717,M_ID_a266d9e9c1,13
49718,M_ID_a26992359a,12
49719,M_ID_a26aba0af9,16
49720,M_ID_a26b93f935,1
49721,M_ID_a26bbc2f3e,1
49722,M_ID_a26bf351c2,13
49723,M_ID_a2710928b2,15
49724,M_ID_a2726b4808,2
49725,M_ID_a272b8801b,16
49726,M_ID_a275791cd2,17
49727,M_ID_a276b2346b,13
49728,M_ID_a27745e901,13
49729,M_ID_a27a32699c,2
49730,M_ID_a27c88fdb5,13
49731,M_ID_a27dedfe60,15
49732,M_ID_a27e38567b,1
49733,M_ID_a281520efa,1
49734,M_ID_a28629f5ba,11
49735,M_ID_a2893de2ee,2
49736,M_ID_a28e8838bc,11
49737,M_ID_a28fa10adb,1
49738,M_ID_a28ff90604,2
49739,M_ID_a291750050,12
49740,M_ID_a293c24ed1,21
49741,M_ID_a296ae1f15,9
49742,M_ID_a29704b5db,1
49743,M_ID_a29c032894,17
49744,M_ID_a2a055c98c,0
49745,M_ID_a2a2fa89b2,19
49746,M_ID_a2a5a61af2,17
49747,M_ID_a2a64cc089,1
49748,M_ID_a2a6c900ca,1
49749,M_ID_a2aa5d156c,13
49750,M_ID_a2afe78765,13
49751,M_ID_a2b1264396,16
49752,M_ID_a2b54e49f2,15
49753,M_ID_a2b66cb823,7
49754,M_ID_a2ba2fe9da,13
49755,M_ID_a2bbb6a33b,13
49756,M_ID_a2c0817e42,9
49757,M_ID_a2c082a39a,15
49758,M_ID_a2c167e16d,16
49759,M_ID_a2c2c33071,1
49760,M_ID_a2c60ccdb1,17
49761,M_ID_a2c7e1b187,8
49762,M_ID_a2c90cf72f,14
49763,M_ID_a2cb2fa606,9
49764,M_ID_a2cc21241b,13
49765,M_ID_a2cc9bc302,2
49766,M_ID_a2cfed9b4a,1
49767,M_ID_a2d956b51e,19
49768,M_ID_a2dadb5751,17
49769,M_ID_a2db3d0619,10
49770,M_ID_a2dbd832d9,12
49771,M_ID_a2dc6bf46f,5
49772,M_ID_a2dc9a2cae,14
49773,M_ID_a2ddd3be7f,0
49774,M_ID_a2de128bfe,9
49775,M_ID_a2ded551c6,17
49776,M_ID_a2e107560d,8
49777,M_ID_a2e33767fb,6
49778,M_ID_a2e33c6cd2,17
49779,M_ID_a2e4a73bcd,0
49780,M_ID_a2e5279bc3,10
49781,M_ID_a2e55f3e73,9
49782,M_ID_a2eb4150bf,20
49783,M_ID_a2edb59486,11
49784,M_ID_a2eeb57beb,11
49785,M_ID_a2efbd26f1,1
49786,M_ID_a2eff54c73,1
49787,M_ID_a2f096b577,14
49788,M_ID_a2f1b4638c,17
49789,M_ID_a2f1d44efe,1
49790,M_ID_a2f8465521,20
49791,M_ID_a306449269,8
49792,M_ID_a307bcb839,14
49793,M_ID_a30a0292c0,1
49794,M_ID_a30b0493be,8
49795,M_ID_a30d2f9a3c,2
49796,M_ID_a30d553adf,12
49797,M_ID_a30da78a30,16
49798,M_ID_a311c030bf,8
49799,M_ID_a312539c1e,13
49800,M_ID_a315c602a8,2
49801,M_ID_a3196b9d3b,16
49802,M_ID_a31b0b23d3,0
49803,M_ID_a31bf6e481,12
49804,M_ID_a31ddd2237,17
49805,M_ID_a31df7c544,11
49806,M_ID_a31e385af2,11
49807,M_ID_a31f1da3e5,17
49808,M_ID_a31f3461aa,9
49809,M_ID_a320cb86d2,9
49810,M_ID_a321a86247,14
49811,M_ID_a324a89bd1,11
49812,M_ID_a324d0f52d,11
49813,M_ID_a329cd6c03,9
49814,M_ID_a329f3ad77,15
49815,M_ID_a32f0a352e,2
49816,M_ID_a3309554ac,17
49817,M_ID_a330c9e9f4,9
49818,M_ID_a33435493b,15
49819,M_ID_a3374644a1,1
49820,M_ID_a33878d37e,16
49821,M_ID_a33d958d3f,2
49822,M_ID_a33e603734,2
49823,M_ID_a33f304a99,2
49824,M_ID_a33f848fb4,2
49825,M_ID_a340d5385e,0
49826,M_ID_a3432f8f2b,12
49827,M_ID_a343ccf529,13
49828,M_ID_a344f46121,8
49829,M_ID_a3469fc355,8
49830,M_ID_a347196cc7,2
49831,M_ID_a347985918,2
49832,M_ID_a3519d503f,2
49833,M_ID_a351c8be36,8
49834,M_ID_a35398558e,2
49835,M_ID_a3546d1342,13
49836,M_ID_a35d3764e7,15
49837,M_ID_a35d9beb1f,1
49838,M_ID_a35da54ff4,14
49839,M_ID_a35e77d6d0,17
49840,M_ID_a36192d4f9,17
49841,M_ID_a3632fc0a2,11
49842,M_ID_a36395e3ba,13
49843,M_ID_a364a33836,9
49844,M_ID_a3659704ce,13
49845,M_ID_a3659d3e94,11
49846,M_ID_a367daa35e,9
49847,M_ID_a36ceedf30,19
49848,M_ID_a371f0d043,17
49849,M_ID_a3737814db,1
49850,M_ID_a3742c0507,13
49851,M_ID_a374d9a218,1
49852,M_ID_a37691dd00,17
49853,M_ID_a37aa93ef5,17
49854,M_ID_a37be0a05e,12
49855,M_ID_a37c455a38,2
49856,M_ID_a37ec5225f,12
49857,M_ID_a37f0904f5,15
49858,M_ID_a3811e0f3e,0
49859,M_ID_a383efb4d5,11
49860,M_ID_a38637ed22,13
49861,M_ID_a3895ee34e,9
49862,M_ID_a389b52d7e,1
49863,M_ID_a38acbd299,2
49864,M_ID_a38b5f1d4d,0
49865,M_ID_a38ba10ee8,17
49866,M_ID_a38ba15ec2,2
49867,M_ID_a38d329e29,9
49868,M_ID_a38dbe044e,15
49869,M_ID_a38e0918a4,14
49870,M_ID_a38f2c8cb3,13
49871,M_ID_a391af9ed0,8
49872,M_ID_a39227dc6a,15
49873,M_ID_a392a7d95c,1
49874,M_ID_a394011528,17
49875,M_ID_a3950b8737,13
49876,M_ID_a395e2202d,13
49877,M_ID_a396a4f84e,7
49878,M_ID_a39af6f920,17
49879,M_ID_a39b615e7f,12
49880,M_ID_a39e6f1119,19
49881,M_ID_a39f2f1c40,17
49882,M_ID_a3a3bbf474,8
49883,M_ID_a3a74393f9,6
49884,M_ID_a3a9ef2f9f,1
49885,M_ID_a3b1ff0799,8
49886,M_ID_a3b26a28e9,17
49887,M_ID_a3b3e299f4,19
49888,M_ID_a3b3fc6d45,12
49889,M_ID_a3b5f16dfb,1
49890,M_ID_a3b71d5791,6
49891,M_ID_a3b782ba65,9
49892,M_ID_a3ba1e825d,16
49893,M_ID_a3bb4d1677,8
49894,M_ID_a3bc5ec22c,17
49895,M_ID_a3c0144406,0
49896,M_ID_a3c11a8beb,16
49897,M_ID_a3c2bee8e4,1
49898,M_ID_a3c79f480b,13
49899,M_ID_a3c8aace95,9
49900,M_ID_a3c9a6194e,15
49901,M_ID_a3c9e1ca68,8
49902,M_ID_a3cd2b2e62,5
49903,M_ID_a3ced6ab39,15
49904,M_ID_a3cf93c0ca,8
49905,M_ID_a3d0b389bc,1
49906,M_ID_a3d2f7f0e2,1
49907,M_ID_a3d43fb5c4,12
49908,M_ID_a3d5570dde,21
49909,M_ID_a3d619bcb2,13
49910,M_ID_a3d7869884,17
49911,M_ID_a3db864f74,5
49912,M_ID_a3dbd093c9,8
49913,M_ID_a3de518b6e,2
49914,M_ID_a3e1659cf1,11
49915,M_ID_a3e41f9080,8
49916,M_ID_a3e61bf21c,11
49917,M_ID_a3e8b6409b,9
49918,M_ID_a3e8d8d10e,16
49919,M_ID_a3e9bce86e,17
49920,M_ID_a3eb54c6a5,8
49921,M_ID_a3ee416a9f,5
49922,M_ID_a3f1766b28,17
49923,M_ID_a3f509cc26,1
49924,M_ID_a3f84552ad,17
49925,M_ID_a3f969747a,6
49926,M_ID_a3f9abd98e,1
49927,M_ID_a401f3870c,8
49928,M_ID_a4020a094c,2
49929,M_ID_a40381d26d,10
49930,M_ID_a4042aa325,17
49931,M_ID_a4044b8259,10
49932,M_ID_a409dfd6ad,11
49933,M_ID_a40bd04a57,17
49934,M_ID_a40bf10f5c,10
49935,M_ID_a40c065490,2
49936,M_ID_a40dc497f6,1
49937,M_ID_a40eed1f11,12
49938,M_ID_a40f1b48cc,17
49939,M_ID_a41618486a,13
49940,M_ID_a4172650e0,9
49941,M_ID_a4187ef51b,17
49942,M_ID_a419005e8c,12
49943,M_ID_a41bbf084e,13
49944,M_ID_a41c8abe65,14
49945,M_ID_a41ccbf42d,13
49946,M_ID_a420337174,13
49947,M_ID_a4248839ad,17
49948,M_ID_a425ae30f7,10
49949,M_ID_a42b24388d,9
49950,M_ID_a42b8361cb,0
49951,M_ID_a42c3f90e1,21
49952,M_ID_a42ce9b2cf,1
49953,M_ID_a4329fa45d,2
49954,M_ID_a43306d869,9
49955,M_ID_a434011689,0
49956,M_ID_a437db732c,15
49957,M_ID_a43977e7bb,17
49958,M_ID_a43adc9ab9,0
49959,M_ID_a43d688acb,13
49960,M_ID_a43ee1cea5,9
49961,M_ID_a43f767126,11
49962,M_ID_a4408444b6,19
49963,M_ID_a446a6f6ce,14
49964,M_ID_a4474b156a,13
49965,M_ID_a447c647ee,2
49966,M_ID_a447fc62df,11
49967,M_ID_a44879ef9f,9
49968,M_ID_a44b45e5cb,10
49969,M_ID_a44d8e3a03,9
49970,M_ID_a44f8af310,12
49971,M_ID_a4522505cd,9
49972,M_ID_a455094b05,15
49973,M_ID_a45708b450,11
49974,M_ID_a45e5d3a65,1
49975,M_ID_a45feda0b5,1
49976,M_ID_a46096b4b5,11
49977,M_ID_a4617b2b6d,0
49978,M_ID_a4628035bf,15
49979,M_ID_a465098a5d,14
49980,M_ID_a46538025f,10
49981,M_ID_a4691724a5,15
49982,M_ID_a46ff24f26,2
49983,M_ID_a47046223b,17
49984,M_ID_a471e3e0e6,0
49985,M_ID_a47283b09b,14
49986,M_ID_a4738b1626,13
49987,M_ID_a473d96131,11
49988,M_ID_a474249a2d,1
49989,M_ID_a479dc78aa,15
49990,M_ID_a47ac5016e,1
49991,M_ID_a47b2b04f4,15
49992,M_ID_a47bd0a70b,9
49993,M_ID_a47ffda9b7,13
49994,M_ID_a482c37465,19
49995,M_ID_a483a17d19,19
49996,M_ID_a48422b959,13
49997,M_ID_a4875c0fa3,9
49998,M_ID_a489a0d9c6,12
49999,M_ID_a489bbbde9,2
50000,M_ID_a48a2cdc60,16
50001,M_ID_a48bb70e17,14
50002,M_ID_a48dc678dd,17
50003,M_ID_a48e67eb01,9
50004,M_ID_a493407f72,11
50005,M_ID_a493febbc9,15
50006,M_ID_a49679a48b,19
50007,M_ID_a496a5fdc4,9
50008,M_ID_a497911d4b,15
50009,M_ID_a497de8e6e,9
50010,M_ID_a49a169174,17
50011,M_ID_a49a3fb522,16
50012,M_ID_a49af77731,2
50013,M_ID_a49f7c3c49,14
50014,M_ID_a4a217dec3,21
50015,M_ID_a4a2f806bb,17
50016,M_ID_a4a45e59bd,17
50017,M_ID_a4a8ea19b1,9
50018,M_ID_a4a9c9447e,13
50019,M_ID_a4aa259a85,20
50020,M_ID_a4ab606dbf,17
50021,M_ID_a4ad3093cb,20
50022,M_ID_a4ae1e2e0a,9
50023,M_ID_a4ae4106c0,1
50024,M_ID_a4ae7afbf3,2
50025,M_ID_a4af6675fc,1
50026,M_ID_a4b071d053,1
50027,M_ID_a4b8026d21,14
50028,M_ID_a4b87d6679,1
50029,M_ID_a4b99d29b9,13
50030,M_ID_a4bf0eff4e,1
50031,M_ID_a4c6c97240,21
50032,M_ID_a4c8e7add3,14
50033,M_ID_a4cb7b223d,17
50034,M_ID_a4cdc8016f,13
50035,M_ID_a4d2d29f49,8
50036,M_ID_a4d33361f8,2
50037,M_ID_a4d34060bf,2
50038,M_ID_a4d3619922,17
50039,M_ID_a4d5406133,11
50040,M_ID_a4d5d76094,15
50041,M_ID_a4d833b2be,16
50042,M_ID_a4da52f694,13
50043,M_ID_a4db6b882a,16
50044,M_ID_a4dcd31b59,13
50045,M_ID_a4dd1e81ab,13
50046,M_ID_a4de9ae150,15
50047,M_ID_a4dfc07cf6,2
50048,M_ID_a4dfd61e4e,1
50049,M_ID_a4e189b827,20
50050,M_ID_a4e2c4a147,17
50051,M_ID_a4e5fd8c31,10
50052,M_ID_a4e6a167b6,14
50053,M_ID_a4e852629c,2
50054,M_ID_a4e8ad9e34,13
50055,M_ID_a4e9fc7e39,8
50056,M_ID_a4ea5cbda5,8
50057,M_ID_a4eaf80c75,1
50058,M_ID_a4eb9fb9cf,8
50059,M_ID_a4ecb361b6,17
50060,M_ID_a4f02c2247,16
50061,M_ID_a4f0aa260e,20
50062,M_ID_a4f36ee33e,0
50063,M_ID_a4f4e41c18,1
50064,M_ID_a4f4ff7833,10
50065,M_ID_a4f5a76349,8
50066,M_ID_a4f65d95f1,15
50067,M_ID_a4f6adc44f,2
50068,M_ID_a4f812db77,17
50069,M_ID_a4f953ba58,12
50070,M_ID_a4f982fbef,15
50071,M_ID_a4f9a2557b,0
50072,M_ID_a5033d87dd,2
50073,M_ID_a50398b69b,0
50074,M_ID_a504f1bfe9,15
50075,M_ID_a507447fdd,17
50076,M_ID_a509aa2d6a,2
50077,M_ID_a50c34e94a,1
50078,M_ID_a50d215c17,12
50079,M_ID_a50dc6930a,10
50080,M_ID_a511aba632,2
50081,M_ID_a513848120,13
50082,M_ID_a514cd8ea0,14
50083,M_ID_a514e2b187,19
50084,M_ID_a518bdbcef,9
50085,M_ID_a51c340eb8,14
50086,M_ID_a51cd0365c,17
50087,M_ID_a51d7d360c,10
50088,M_ID_a51e47eca1,2
50089,M_ID_a52138d380,14
50090,M_ID_a522ea9639,19
50091,M_ID_a525ee99ec,15
50092,M_ID_a529bfcd5a,1
50093,M_ID_a52a6c4788,0
50094,M_ID_a52c549b73,8
50095,M_ID_a52ce2b4cf,15
50096,M_ID_a52e7e9107,16
50097,M_ID_a52f015521,0
50098,M_ID_a53108216d,2
50099,M_ID_a5363af0c5,6
50100,M_ID_a5388b3842,19
50101,M_ID_a539ae7187,16
50102,M_ID_a539ef4f24,17
50103,M_ID_a53d9c0f30,1
50104,M_ID_a53e14cfd3,12
50105,M_ID_a54119abe9,16
50106,M_ID_a5458acad0,15
50107,M_ID_a54834d3c9,15
50108,M_ID_a5485a031f,17
50109,M_ID_a548aad0ff,16
50110,M_ID_a54991ece9,16
50111,M_ID_a54ab820e1,15
50112,M_ID_a54bb245a6,9
50113,M_ID_a54c35d891,2
50114,M_ID_a55048dad7,13
50115,M_ID_a5524cad67,15
50116,M_ID_a552668a08,1
50117,M_ID_a5562396f2,1
50118,M_ID_a5598ac952,11
50119,M_ID_a55d198666,2
50120,M_ID_a55daf2290,2
50121,M_ID_a55f763a64,9
50122,M_ID_a560310734,13
50123,M_ID_a56063aed6,0
50124,M_ID_a562c8ffdd,2
50125,M_ID_a5642038f0,13
50126,M_ID_a566d7b99a,17
50127,M_ID_a568650e7b,17
50128,M_ID_a56afc7f67,0
50129,M_ID_a56c683b80,2
50130,M_ID_a56d26ba3e,14
50131,M_ID_a56f1197c6,12
50132,M_ID_a571ea388c,17
50133,M_ID_a573295dff,14
50134,M_ID_a573baf91d,2
50135,M_ID_a573e08b15,0
50136,M_ID_a57bcb5d04,13
50137,M_ID_a57c6770af,15
50138,M_ID_a57da4e58b,17
50139,M_ID_a57e1e2f13,9
50140,M_ID_a57ec30375,1
50141,M_ID_a5853ede01,2
50142,M_ID_a5880ab2ab,14
50143,M_ID_a5898ea235,11
50144,M_ID_a58e673bda,17
50145,M_ID_a591dcc92a,9
50146,M_ID_a593207f9e,0
50147,M_ID_a59327cf28,15
50148,M_ID_a594439249,9
50149,M_ID_a594a01381,1
50150,M_ID_a595440cd4,17
50151,M_ID_a597e56b60,12
50152,M_ID_a599f775d6,1
50153,M_ID_a59ebc1495,15
50154,M_ID_a5a23320f9,1
50155,M_ID_a5a45de536,9
50156,M_ID_a5a5aba2f6,20
50157,M_ID_a5a9e93d46,8
50158,M_ID_a5ad362127,17
50159,M_ID_a5af7074fa,1
50160,M_ID_a5b062ec3c,15
50161,M_ID_a5b283d516,13
50162,M_ID_a5b2a71a05,14
50163,M_ID_a5b4422621,17
50164,M_ID_a5b8b2e43f,9
50165,M_ID_a5b96ba9cf,12
50166,M_ID_a5bc7fb59e,11
50167,M_ID_a5be33004d,9
50168,M_ID_a5c1538324,2
50169,M_ID_a5c26b34d7,10
50170,M_ID_a5c67ebc34,2
50171,M_ID_a5c6ab7550,1
50172,M_ID_a5c7b08624,16
50173,M_ID_a5cabd22e3,17
50174,M_ID_a5cad0c3b8,15
50175,M_ID_a5cbfa9d62,8
50176,M_ID_a5cecf19d6,13
50177,M_ID_a5cf0aa02d,1
50178,M_ID_a5d11cdfee,11
50179,M_ID_a5daa044f3,17
50180,M_ID_a5dd1ea461,2
50181,M_ID_a5debe7052,2
50182,M_ID_a5df398cbf,15
50183,M_ID_a5e0b0f938,13
50184,M_ID_a5e1aee940,13
50185,M_ID_a5e5e3e2cc,12
50186,M_ID_a5e8f1820a,13
50187,M_ID_a5e98a5096,15
50188,M_ID_a5ea455d00,9
50189,M_ID_a5eb15ac7c,12
50190,M_ID_a5ebae0fb9,15
50191,M_ID_a5ecdc5238,2
50192,M_ID_a5ed4f3009,8
50193,M_ID_a5edcbae9f,2
50194,M_ID_a5ee5b6a3e,17
50195,M_ID_a5eec20fed,2
50196,M_ID_a5ef37a290,11
50197,M_ID_a5f06e2942,17
50198,M_ID_a5f28ac4bf,9
50199,M_ID_a5f2acaa50,15
50200,M_ID_a5f2ce0a18,11
50201,M_ID_a5f4d73e5f,15
50202,M_ID_a5f6752b52,1
50203,M_ID_a5f71cbfc5,17
50204,M_ID_a5f7540ec9,14
50205,M_ID_a5f8f9072e,16
50206,M_ID_a5fb4b8645,2
50207,M_ID_a5fe61f6a7,13
50208,M_ID_a5ffe3ee92,13
50209,M_ID_a60304a6c7,1
50210,M_ID_a605fd7e76,8
50211,M_ID_a606c3a162,11
50212,M_ID_a6070d7f85,2
50213,M_ID_a60714285b,14
50214,M_ID_a6089a1dc2,14
50215,M_ID_a60bd36b49,1
50216,M_ID_a60e0697fa,14
50217,M_ID_a60fbc0995,1
50218,M_ID_a6130809d0,14
50219,M_ID_a614b6d5b0,1
50220,M_ID_a61656c588,14
50221,M_ID_a619dfb4ad,2
50222,M_ID_a61ed7b2ec,13
50223,M_ID_a620166278,20
50224,M_ID_a620980296,1
50225,M_ID_a6216ffae9,1
50226,M_ID_a623239824,19
50227,M_ID_a62378f28d,13
50228,M_ID_a6237d9d9d,9
50229,M_ID_a623f09c2b,15
50230,M_ID_a626b9d77a,9
50231,M_ID_a627568df3,13
50232,M_ID_a62b28fa98,16
50233,M_ID_a62b734b9e,15
50234,M_ID_a62dab272b,13
50235,M_ID_a62e20132d,5
50236,M_ID_a632118679,15
50237,M_ID_a63428db34,14
50238,M_ID_a6359b0266,0
50239,M_ID_a638ccd1ab,5
50240,M_ID_a639db88a2,15
50241,M_ID_a64060d5d7,1
50242,M_ID_a64122a157,8
50243,M_ID_a6417e3729,16
50244,M_ID_a64371ec1b,19
50245,M_ID_a6444443c9,15
50246,M_ID_a645ce4aaa,11
50247,M_ID_a6465d31bf,13
50248,M_ID_a64a829f04,16
50249,M_ID_a64aafefbe,17
50250,M_ID_a64aebdbef,14
50251,M_ID_a64c6a80f1,12
50252,M_ID_a64dae1b47,12
50253,M_ID_a65400551a,10
50254,M_ID_a654a8688f,13
50255,M_ID_a6556f2d1b,11
50256,M_ID_a6563ceca8,11
50257,M_ID_a657ae01f2,7
50258,M_ID_a657e1cdec,13
50259,M_ID_a658a14ff1,1
50260,M_ID_a658f20bd5,13
50261,M_ID_a659dd5092,11
50262,M_ID_a65c2918b3,2
50263,M_ID_a65d145bfb,19
50264,M_ID_a65d945625,6
50265,M_ID_a65f47d466,12
50266,M_ID_a660889afb,8
50267,M_ID_a660992e59,10
50268,M_ID_a662e1f281,17
50269,M_ID_a665476faa,8
50270,M_ID_a666915d12,17
50271,M_ID_a66b4fc7e3,13
50272,M_ID_a66c985a43,12
50273,M_ID_a66e077813,13
50274,M_ID_a66fd54fc9,13
50275,M_ID_a6725dfe88,15
50276,M_ID_a672bb25d9,17
50277,M_ID_a6787deec3,8
50278,M_ID_a678891329,12
50279,M_ID_a678b9edda,13
50280,M_ID_a679baf3f9,17
50281,M_ID_a6807b2866,19
50282,M_ID_a682928706,17
50283,M_ID_a684d34155,13
50284,M_ID_a688211939,6
50285,M_ID_a689b9b1c6,16
50286,M_ID_a68ebda7a1,14
50287,M_ID_a68f3fb387,8
50288,M_ID_a68f955f5a,1
50289,M_ID_a691ee5bfa,1
50290,M_ID_a6924ce06b,10
50291,M_ID_a69369db6d,10
50292,M_ID_a69421c902,13
50293,M_ID_a6976f32cb,17
50294,M_ID_a698a6aba4,1
50295,M_ID_a698bb1b1a,2
50296,M_ID_a699204725,11
50297,M_ID_a6996410c1,2
50298,M_ID_a69f1b80b6,19
50299,M_ID_a69fc010a4,2
50300,M_ID_a6a136d307,11
50301,M_ID_a6a3684d2a,16
50302,M_ID_a6a59ea4e7,16
50303,M_ID_a6a8401953,2
50304,M_ID_a6a8a539d1,9
50305,M_ID_a6aa8e331e,16
50306,M_ID_a6abc8ae96,17
50307,M_ID_a6abfd8e9a,0
50308,M_ID_a6adb7ce6e,6
50309,M_ID_a6adc1849b,9
50310,M_ID_a6b03b777f,17
50311,M_ID_a6b12e1fa4,14
50312,M_ID_a6b2246a9a,17
50313,M_ID_a6b2397381,17
50314,M_ID_a6b4daf568,15
50315,M_ID_a6b7051cfa,13
50316,M_ID_a6b8017d0f,9
50317,M_ID_a6b86345cc,16
50318,M_ID_a6baa0e2a6,8
50319,M_ID_a6bc66b10a,13
50320,M_ID_a6c33aedc2,1
50321,M_ID_a6c3846a91,15
50322,M_ID_a6c4a65bc4,17
50323,M_ID_a6c4d75942,11
50324,M_ID_a6c5166f15,9
50325,M_ID_a6c6da8856,19
50326,M_ID_a6c78306ac,2
50327,M_ID_a6ca541a61,15
50328,M_ID_a6ca6aec72,15
50329,M_ID_a6cc43d07a,1
50330,M_ID_a6d2b8c76d,13
50331,M_ID_a6d3bbb377,9
50332,M_ID_a6d48b425c,6
50333,M_ID_a6d57c46e9,16
50334,M_ID_a6e06b5e3a,15
50335,M_ID_a6e19f72a6,17
50336,M_ID_a6e46a28a5,0
50337,M_ID_a6e7203b62,11
50338,M_ID_a6e80caa4a,13
50339,M_ID_a6eec4992b,0
50340,M_ID_a6f10d1e9c,19
50341,M_ID_a6f22075c8,15
50342,M_ID_a6f4c369b5,1
50343,M_ID_a6f731ce38,12
50344,M_ID_a6f8c65d9c,15
50345,M_ID_a6fb4a0c61,9
50346,M_ID_a6fb8ceb80,2
50347,M_ID_a6fbe31db0,15
50348,M_ID_a6fe337eb8,14
50349,M_ID_a6ffc1ff3f,11
50350,M_ID_a6fffea34c,13
50351,M_ID_a7052d35d0,10
50352,M_ID_a7072a8522,0
50353,M_ID_a70ac792d2,12
50354,M_ID_a7111dc88b,2
50355,M_ID_a713aa695d,10
50356,M_ID_a714ba7eaf,17
50357,M_ID_a71737cdff,12
50358,M_ID_a71b2747ed,8
50359,M_ID_a71c264183,8
50360,M_ID_a72282281e,11
50361,M_ID_a7287a6eac,1
50362,M_ID_a72b98480d,2
50363,M_ID_a72dcadad5,13
50364,M_ID_a73098de0b,1
50365,M_ID_a7312407d3,1
50366,M_ID_a7332437cc,13
50367,M_ID_a737459325,8
50368,M_ID_a7398add90,16
50369,M_ID_a73bf7251d,12
50370,M_ID_a7421d6245,1
50371,M_ID_a7445f0456,8
50372,M_ID_a7489ccf31,1
50373,M_ID_a74dfef816,12
50374,M_ID_a74e792367,17
50375,M_ID_a74f35b535,12
50376,M_ID_a74f5f424c,0
50377,M_ID_a752cdbcf5,9
50378,M_ID_a753416d87,13
50379,M_ID_a7537cd576,15
50380,M_ID_a755f9c7ba,17
50381,M_ID_a75696975b,2
50382,M_ID_a758dbf102,17
50383,M_ID_a75c73470b,2
50384,M_ID_a75fa368e3,17
50385,M_ID_a760155a46,2
50386,M_ID_a7610d5564,9
50387,M_ID_a7619b4543,13
50388,M_ID_a764f2783d,14
50389,M_ID_a76b4ae37e,6
50390,M_ID_a76f7fd550,9
50391,M_ID_a7748b3c0e,9
50392,M_ID_a775b0c062,16
50393,M_ID_a775eb4d5b,13
50394,M_ID_a777008c0a,0
50395,M_ID_a7782f409b,11
50396,M_ID_a77a0f934f,15
50397,M_ID_a77b268295,8
50398,M_ID_a77b6e064f,17
50399,M_ID_a77c3d5b4a,15
50400,M_ID_a77f364216,17
50401,M_ID_a780ac18a0,9
50402,M_ID_a787b093cb,15
50403,M_ID_a78804f6f6,13
50404,M_ID_a7881c3c73,8
50405,M_ID_a788301732,9
50406,M_ID_a78a93e708,10
50407,M_ID_a78ee91896,11
50408,M_ID_a78fc024f7,1
50409,M_ID_a78fd9c4bc,1
50410,M_ID_a7915b95c7,16
50411,M_ID_a7934c8ffa,17
50412,M_ID_a7945a6100,16
50413,M_ID_a794df3a5e,14
50414,M_ID_a795b9728b,15
50415,M_ID_a796c5877a,13
50416,M_ID_a797677800,8
50417,M_ID_a7985bfecb,17
50418,M_ID_a7999f0044,10
50419,M_ID_a79d195537,15
50420,M_ID_a79f97e414,5
50421,M_ID_a7a1eab253,13
50422,M_ID_a7a87073eb,9
50423,M_ID_a7a89dca7f,19
50424,M_ID_a7a8b019a9,11
50425,M_ID_a7ac889e5e,15
50426,M_ID_a7ad66c532,17
50427,M_ID_a7ae17ee0f,11
50428,M_ID_a7af5f4303,9
50429,M_ID_a7af7425b0,9
50430,M_ID_a7afb19d4c,17
50431,M_ID_a7b1fe5e54,19
50432,M_ID_a7b36324dd,17
50433,M_ID_a7b533a705,12
50434,M_ID_a7b65e900a,12
50435,M_ID_a7bcb35fea,17
50436,M_ID_a7bd07fac6,8
50437,M_ID_a7bfa41904,12
50438,M_ID_a7c0636c96,11
50439,M_ID_a7c68f34a0,15
50440,M_ID_a7d15355ae,17
50441,M_ID_a7d1d6f0cf,13
50442,M_ID_a7d48dcb61,1
50443,M_ID_a7d4d8c747,1
50444,M_ID_a7d5b6ec4f,15
50445,M_ID_a7d6f12bbd,13
50446,M_ID_a7d7c3f9ce,16
50447,M_ID_a7da343564,1
50448,M_ID_a7e08857e1,8
50449,M_ID_a7e1a0c612,1
50450,M_ID_a7e23698c5,2
50451,M_ID_a7e436f34b,12
50452,M_ID_a7e872b4e7,17
50453,M_ID_a7eb067f3c,15
50454,M_ID_a7ee8f899a,2
50455,M_ID_a7f0218a26,8
50456,M_ID_a7f0f492c5,8
50457,M_ID_a7f46f9fe2,20
50458,M_ID_a7fa9d8a77,8
50459,M_ID_a7fab87515,14
50460,M_ID_a7fc0f6ba7,0
50461,M_ID_a7fc32b859,2
50462,M_ID_a7ff883f7c,0
50463,M_ID_a80134be0c,19
50464,M_ID_a801e4677f,17
50465,M_ID_a803fe6903,17
50466,M_ID_a807abe71f,11
50467,M_ID_a808890b69,17
50468,M_ID_a808f4ae4a,20
50469,M_ID_a80b084f56,13
50470,M_ID_a80c071341,15
50471,M_ID_a80caf0637,16
50472,M_ID_a81172d4ae,15
50473,M_ID_a81340055e,0
50474,M_ID_a81443e967,12
50475,M_ID_a818e1e3c7,15
50476,M_ID_a81935e914,9
50477,M_ID_a819b8b41c,10
50478,M_ID_a81a453cb1,2
50479,M_ID_a81aec0de5,2
50480,M_ID_a81e5b0309,17
50481,M_ID_a823efb421,1
50482,M_ID_a82404faeb,1
50483,M_ID_a8255a948c,9
50484,M_ID_a82784757e,8
50485,M_ID_a82bb38729,16
50486,M_ID_a82c1fd884,20
50487,M_ID_a82ce408f0,19
50488,M_ID_a831b0cc7e,12
50489,M_ID_a83509e9eb,0
